order_id,item_id,product_id,quantity,list_price,discount,total_price,total_discount,total_price_discounted
844,2,12,1,549.99,0.1,549.99,54.999,494.991
844,3,83,2,149.99,0.2,299.98,59.996,239.984
844,4,48,1,1499.99,0.2,1499.99,299.998,1199.992
844,5,63,2,3499.99,0.05,6999.98,349.999,6649.981
845,1,16,2,599.99,0.2,1199.98,239.996,959.984
845,2,75,1,599.99,0.2,599.99,119.998,479.992
845,3,26,2,599.99,0.05,1199.98,59.999,1139.981
845,4,73,2,749.99,0.2,1499.98,299.996,1199.984
845,5,88,1,189.99,0.05,189.99,9.4995,180.4905
846,1,46,2,1409.99,0.05,2819.98,140.999,2678.981
846,2,47,1,5299.99,0.07,5299.99,370.9993,4928.9907
846,3,71,1,416.99,0.1,416.99,41.699,375.291
846,4,72,2,619.99,0.05,1239.98,61.999,1177.981
846,5,103,2,551.99,0.07,1103.98,77.2786,1026.7014
847,1,61,2,4999.99,0.05,9999.98,499.999,9499.981
848,1,93,1,209.99,0.07,209.99,14.6993,195.2907
848,2,100,2,489.99,0.2,979.98,195.996,783.984
848,3,88,2,189.99,0.2,379.98,75.996,303.984
848,4,41,2,1469.99,0.07,2939.98,205.7986,2734.1814
849,1,109,1,416.99,0.2,416.99,83.398,333.592
850,1,101,2,339.99,0.07,679.98,47.5986,632.3814
850,2,5,2,1320.99,0.07,2641.98,184.9386,2457.0414
850,3,37,1,379.99,0.07,379.99,26.5993,353.3907
851,1,30,1,999.99,0.2,999.99,199.998,799.992
851,2,93,1,209.99,0.05,209.99,10.4995,199.4905
852,1,46,2,1409.99,0.07,2819.98,197.3986,2622.5814
853,1,99,1,299.99,0.05,299.99,14.9995,284.9905
853,2,58,2,4999.99,0.2,9999.98,1999.996,7999.984
853,3,42,2,2299.99,0.2,4599.98,919.996,3679.984
853,4,45,1,869.99,0.2,869.99,173.998,695.992
853,5,6,1,469.99,0.05,469.99,23.4995,446.4905
854,1,87,1,189.99,0.1,189.99,18.999,170.991
855,1,18,1,449,0.1,449,44.9,404.1
855,2,93,2,209.99,0.2,419.98,83.996,335.984
855,3,89,1,209.99,0.2,209.99,41.998,167.992
856,1,38,2,549.99,0.05,1099.98,54.999,1044.981
857,1,29,1,999.99,0.2,999.99,199.998,799.992
858,1,45,2,869.99,0.2,1739.98,347.996,1391.984
858,2,5,1,1320.99,0.2,1320.99,264.198,1056.792
858,3,14,1,269.99,0.07,269.99,18.8993,251.0907
858,4,73,2,749.99,0.07,1499.98,104.9986,1394.9814
859,1,38,2,549.99,0.07,1099.98,76.9986,1022.9814
859,2,13,1,269.99,0.1,269.99,26.999,242.991
859,3,14,2,269.99,0.1,539.98,53.998,485.982
859,4,71,2,416.99,0.1,833.98,83.398,750.582
859,5,36,2,832.99,0.1,1665.98,166.598,1499.382
860,1,6,1,469.99,0.05,469.99,23.4995,446.4905
860,2,24,2,549.99,0.2,1099.98,219.996,879.984
860,3,25,1,499.99,0.2,499.99,99.998,399.992
860,4,58,2,4999.99,0.07,9999.98,699.9986,9299.9814
860,5,95,2,299.99,0.05,599.98,29.999,569.981
861,1,14,2,269.99,0.07,539.98,37.7986,502.1814
861,2,62,1,3499.99,0.2,3499.99,699.998,2799.992
862,1,85,1,329.99,0.05,329.99,16.4995,313.4905
862,2,99,1,299.99,0.2,299.99,59.998,239.992
862,3,49,2,3499.99,0.07,6999.98,489.9986,6509.9814
863,1,93,2,209.99,0.1,419.98,41.998,377.982
864,1,37,1,379.99,0.1,379.99,37.999,341.991
864,2,65,2,346.99,0.05,693.98,34.699,659.281
864,3,13,1,269.99,0.2,269.99,53.998,215.992
865,1,109,2,416.99,0.1,833.98,83.398,750.582
865,2,34,1,469.99,0.05,469.99,23.4995,446.4905
866,1,88,1,189.99,0.2,189.99,37.998,151.992
866,2,67,2,250.99,0.07,501.98,35.1386,466.8414
866,3,80,1,761.99,0.07,761.99,53.3393,708.6507
866,4,13,2,269.99,0.07,539.98,37.7986,502.1814
867,1,101,1,339.99,0.05,339.99,16.9995,322.9905
868,1,46,1,1409.99,0.07,1409.99,98.6993,1311.2907
869,1,7,1,3999.99,0.2,3999.99,799.998,3199.992
869,2,106,2,449.99,0.05,899.98,44.999,854.981
869,3,33,1,469.99,0.05,469.99,23.4995,446.4905
869,4,55,2,2699.99,0.05,5399.98,269.999,5129.981
869,5,65,2,346.99,0.2,693.98,138.796,555.184
870,1,63,1,3499.99,0.07,3499.99,244.9993,3254.9907
871,1,106,1,449.99,0.2,449.99,89.998,359.992
871,2,38,1,549.99,0.1,549.99,54.999,494.991
871,3,30,2,999.99,0.2,1999.98,399.996,1599.984
871,4,107,2,416.99,0.05,833.98,41.699,792.281
872,1,62,2,3499.99,0.07,6999.98,489.9986,6509.9814
872,2,53,1,749.99,0.1,749.99,74.999,674.991
873,1,32,2,469.99,0.1,939.98,93.998,845.982
874,1,56,1,5499.99,0.05,5499.99,274.9995,5224.9905
874,2,27,2,999.99,0.05,1999.98,99.999,1899.981
874,3,73,1,749.99,0.1,749.99,74.999,674.991
874,4,77,2,799.99,0.07,1599.98,111.9986,1487.9814
875,1,5,2,1320.99,0.1,2641.98,264.198,2377.782
875,2,15,2,529.99,0.05,1059.98,52.999,1006.981
875,3,14,1,269.99,0.07,269.99,18.8993,251.0907
875,4,111,1,470.99,0.2,470.99,94.198,376.792
876,1,17,2,429,0.2,858,171.6,686.4
876,2,66,2,250.99,0.2,501.98,100.396,401.584
876,3,96,1,349.99,0.07,349.99,24.4993,325.4907
876,4,107,2,416.99,0.05,833.98,41.699,792.281
877,1,73,1,749.99,0.07,749.99,52.4993,697.4907
877,2,103,1,551.99,0.1,551.99,55.199,496.791
878,1,103,1,551.99,0.2,551.99,110.398,441.592
878,2,13,1,269.99,0.1,269.99,26.999,242.991
878,3,6,2,469.99,0.2,939.98,187.996,751.984
878,4,18,2,449,0.05,898,44.9,853.1
879,1,100,2,489.99,0.2,979.98,195.996,783.984
879,2,2,2,749.99,0.07,1499.98,104.9986,1394.9814
879,3,83,2,149.99,0.2,299.98,59.996,239.984
879,4,82,1,659.99,0.07,659.99,46.1993,613.7907
880,1,28,2,2499.99,0.2,4999.98,999.996,3999.984
880,2,95,1,299.99,0.1,299.99,29.999,269.991
880,3,5,1,1320.99,0.07,1320.99,92.4693,1228.5207
880,4,26,1,599.99,0.1,599.99,59.999,539.991
880,5,66,1,250.99,0.2,250.99,50.198,200.792
881,1,98,1,489.99,0.07,489.99,34.2993,455.6907
881,2,50,1,5999.99,0.2,5999.99,1199.998,4799.992
881,3,64,2,489.99,0.05,979.98,48.999,930.981
881,4,67,1,250.99,0.1,250.99,25.099,225.891
882,1,63,2,3499.99,0.07,6999.98,489.9986,6509.9814
882,2,108,2,449.99,0.2,899.98,179.996,719.984
882,3,57,2,1999.99,0.07,3999.98,279.9986,3719.9814
883,1,44,1,539.99,0.05,539.99,26.9995,512.9905
883,2,5,2,1320.99,0.05,2641.98,132.099,2509.881
884,1,49,2,3499.99,0.05,6999.98,349.999,6649.981
884,2,69,2,416.99,0.07,833.98,58.3786,775.6014
884,3,46,2,1409.99,0.2,2819.98,563.996,2255.984
884,4,10,1,1549,0.1,1549,154.9,1394.1
884,5,21,2,269.99,0.05,539.98,26.999,512.981
885,1,106,1,449.99,0.07,449.99,31.4993,418.4907
885,2,43,1,5299.99,0.1,5299.99,529.999,4769.991
886,1,47,1,5299.99,0.05,5299.99,264.9995,5034.9905
886,2,30,1,999.99,0.05,999.99,49.9995,949.9905
887,1,50,2,5999.99,0.05,11999.98,599.999,11399.981
887,2,70,1,659.99,0.1,659.99,65.999,593.991
888,1,33,2,469.99,0.1,939.98,93.998,845.982
888,2,26,2,599.99,0.2,1199.98,239.996,959.984
889,1,12,2,549.99,0.1,1099.98,109.998,989.982
890,1,16,2,599.99,0.1,1199.98,119.998,1079.982
890,2,105,2,533.99,0.1,1067.98,106.798,961.182
890,3,52,1,875.99,0.05,875.99,43.7995,832.1905
890,4,67,1,250.99,0.1,250.99,25.099,225.891
890,5,65,2,346.99,0.1,693.98,69.398,624.582
891,1,107,2,416.99,0.1,833.98,83.398,750.582
891,2,32,1,469.99,0.05,469.99,23.4995,446.4905
891,3,35,2,832.99,0.1,1665.98,166.598,1499.382
891,4,50,1,5999.99,0.1,5999.99,599.999,5399.991
892,1,36,1,832.99,0.1,832.99,83.299,749.691
892,2,9,2,2999.99,0.2,5999.98,1199.996,4799.984
892,3,50,2,5999.99,0.07,11999.98,839.9986,11159.9814
892,4,88,1,189.99,0.05,189.99,9.4995,180.4905
893,1,67,2,250.99,0.05,501.98,25.099,476.881
893,2,45,1,869.99,0.07,869.99,60.8993,809.0907
894,1,101,2,339.99,0.2,679.98,135.996,543.984
895,1,106,1,449.99,0.07,449.99,31.4993,418.4907
896,1,91,2,349.99,0.05,699.98,34.999,664.981
896,2,10,1,1549,0.05,1549,77.45,1471.55
897,1,105,1,533.99,0.05,533.99,26.6995,507.2905
897,2,96,1,349.99,0.05,349.99,17.4995,332.4905
898,1,45,2,869.99,0.2,1739.98,347.996,1391.984
898,2,16,1,599.99,0.07,599.99,41.9993,557.9907
898,3,57,2,1999.99,0.2,3999.98,799.996,3199.984
898,4,69,2,416.99,0.07,833.98,58.3786,775.6014
899,1,59,2,2599.99,0.1,5199.98,519.998,4679.982
899,2,17,1,429,0.1,429,42.9,386.1
899,3,6,1,469.99,0.2,469.99,93.998,375.992
900,1,26,2,599.99,0.05,1199.98,59.999,1139.981
900,2,108,1,449.99,0.07,449.99,31.4993,418.4907
900,3,89,1,209.99,0.2,209.99,41.998,167.992
900,4,61,2,4999.99,0.05,9999.98,499.999,9499.981
900,5,28,2,2499.99,0.07,4999.98,349.9986,4649.9814
901,1,50,1,5999.99,0.2,5999.99,1199.998,4799.992
901,2,43,1,5299.99,0.07,5299.99,370.9993,4928.9907
902,1,38,2,549.99,0.07,1099.98,76.9986,1022.9814
902,2,92,1,209.99,0.07,209.99,14.6993,195.2907
902,3,12,1,549.99,0.2,549.99,109.998,439.992
902,4,76,2,299.99,0.05,599.98,29.999,569.981
903,1,31,2,1632.99,0.07,3265.98,228.6186,3037.3614
903,2,48,2,1499.99,0.05,2999.98,149.999,2849.981
904,1,36,2,832.99,0.1,1665.98,166.598,1499.382
904,2,51,2,6499.99,0.07,12999.98,909.9986,12089.9814
904,3,92,2,209.99,0.2,419.98,83.996,335.984
904,4,13,1,269.99,0.2,269.99,53.998,215.992
905,1,67,1,250.99,0.1,250.99,25.099,225.891
905,2,62,2,3499.99,0.05,6999.98,349.999,6649.981
905,3,42,2,2299.99,0.2,4599.98,919.996,3679.984
905,4,20,1,599.99,0.2,599.99,119.998,479.992
906,1,23,2,299.99,0.2,599.98,119.996,479.984
906,2,28,2,2499.99,0.07,4999.98,349.9986,4649.9814
906,3,46,1,1409.99,0.05,1409.99,70.4995,1339.4905
906,4,102,2,489.99,0.1,979.98,97.998,881.982
906,5,22,2,269.99,0.2,539.98,107.996,431.984
907,1,84,2,109.99,0.07,219.98,15.3986,204.5814
907,2,65,1,346.99,0.07,346.99,24.2893,322.7007
908,1,41,1,1469.99,0.2,1469.99,293.998,1175.992
908,2,94,1,249.99,0.1,249.99,24.999,224.991
908,3,102,2,489.99,0.1,979.98,97.998,881.982
909,1,5,1,1320.99,0.2,1320.99,264.198,1056.792
910,1,23,1,299.99,0.1,299.99,29.999,269.991
911,1,66,2,250.99,0.05,501.98,25.099,476.881
911,2,106,1,449.99,0.05,449.99,22.4995,427.4905
911,3,91,2,349.99,0.05,699.98,34.999,664.981
911,4,49,1,3499.99,0.2,3499.99,699.998,2799.992
912,1,22,2,269.99,0.2,539.98,107.996,431.984
912,2,71,2,416.99,0.05,833.98,41.699,792.281
912,3,101,1,339.99,0.05,339.99,16.9995,322.9905
912,4,2,2,749.99,0.2,1499.98,299.996,1199.984
913,1,90,2,209.99,0.1,419.98,41.998,377.982
913,2,24,2,549.99,0.05,1099.98,54.999,1044.981
914,1,38,1,549.99,0.07,549.99,38.4993,511.4907
914,2,20,2,599.99,0.2,1199.98,239.996,959.984
914,3,106,1,449.99,0.05,449.99,22.4995,427.4905
914,4,46,1,1409.99,0.1,1409.99,140.999,1268.991
915,1,64,1,489.99,0.05,489.99,24.4995,465.4905
915,2,48,1,1499.99,0.07,1499.99,104.9993,1394.9907
915,3,42,1,2299.99,0.2,2299.99,459.998,1839.992
915,4,2,1,749.99,0.07,749.99,52.4993,697.4907
916,1,92,1,209.99,0.2,209.99,41.998,167.992
917,1,41,1,1469.99,0.07,1469.99,102.8993,1367.0907
918,1,91,1,349.99,0.2,349.99,69.998,279.992
918,2,31,1,1632.99,0.1,1632.99,163.299,1469.691
918,3,4,2,2899.99,0.07,5799.98,405.9986,5393.9814
919,1,7,1,3999.99,0.07,3999.99,279.9993,3719.9907
919,2,44,1,539.99,0.1,539.99,53.999,485.991
920,1,76,1,299.99,0.05,299.99,14.9995,284.9905
920,2,39,2,1499.99,0.07,2999.98,209.9986,2789.9814
920,3,78,1,647.99,0.05,647.99,32.3995,615.5905
920,4,80,2,761.99,0.07,1523.98,106.6786,1417.3014
921,1,77,1,799.99,0.2,799.99,159.998,639.992
921,2,75,2,599.99,0.07,1199.98,83.9986,1115.9814
921,3,48,1,1499.99,0.1,1499.99,149.999,1349.991
922,1,68,1,449.99,0.2,449.99,89.998,359.992
922,2,73,1,749.99,0.2,749.99,149.998,599.992
922,3,86,1,149.99,0.1,149.99,14.999,134.991
923,1,74,2,439.99,0.05,879.98,43.999,835.981
923,2,6,1,469.99,0.1,469.99,46.999,422.991
924,1,97,2,349.99,0.2,699.98,139.996,559.984
924,2,36,1,832.99,0.2,832.99,166.598,666.392
925,1,97,1,349.99,0.07,349.99,24.4993,325.4907
925,2,62,2,3499.99,0.2,6999.98,1399.996,5599.984
926,1,37,2,379.99,0.2,759.98,151.996,607.984
927,1,74,2,439.99,0.1,879.98,87.998,791.982
927,2,16,2,599.99,0.2,1199.98,239.996,959.984
927,3,50,1,5999.99,0.1,5999.99,599.999,5399.991
927,4,3,1,999.99,0.1,999.99,99.999,899.991
927,5,43,1,5299.99,0.07,5299.99,370.9993,4928.9907
928,1,71,2,416.99,0.05,833.98,41.699,792.281
928,2,83,1,149.99,0.2,149.99,29.998,119.992
929,1,82,1,659.99,0.2,659.99,131.998,527.992
929,2,63,2,3499.99,0.1,6999.98,699.998,6299.982
929,3,24,1,549.99,0.05,549.99,27.4995,522.4905
930,1,56,2,5499.99,0.07,10999.98,769.9986,10229.9814
930,2,82,1,659.99,0.07,659.99,46.1993,613.7907
930,3,60,1,1559.99,0.1,1559.99,155.999,1403.991
930,4,65,2,346.99,0.05,693.98,34.699,659.281
930,5,51,2,6499.99,0.1,12999.98,1299.998,11699.982
931,1,49,2,3499.99,0.07,6999.98,489.9986,6509.9814
931,2,76,1,299.99,0.2,299.99,59.998,239.992
932,1,74,1,439.99,0.05,439.99,21.9995,417.9905
933,1,77,1,799.99,0.07,799.99,55.9993,743.9907
933,2,21,1,269.99,0.2,269.99,53.998,215.992
933,3,75,2,599.99,0.05,1199.98,59.999,1139.981
934,1,35,2,832.99,0.05,1665.98,83.299,1582.681
934,2,48,1,1499.99,0.05,1499.99,74.9995,1424.9905
934,3,18,1,449,0.1,449,44.9,404.1
934,4,61,1,4999.99,0.07,4999.99,349.9993,4649.9907
934,5,56,2,5499.99,0.2,10999.98,2199.996,8799.984
935,1,65,2,346.99,0.2,693.98,138.796,555.184
935,2,76,2,299.99,0.07,599.98,41.9986,557.9814
935,3,6,1,469.99,0.07,469.99,32.8993,437.0907
935,4,38,1,549.99,0.07,549.99,38.4993,511.4907
936,1,70,1,659.99,0.1,659.99,65.999,593.991
936,2,44,1,539.99,0.07,539.99,37.7993,502.1907
937,1,108,2,449.99,0.1,899.98,89.998,809.982
937,2,51,2,6499.99,0.07,12999.98,909.9986,12089.9814
937,3,58,2,4999.99,0.07,9999.98,699.9986,9299.9814
937,4,28,2,2499.99,0.07,4999.98,349.9986,4649.9814
937,5,66,1,250.99,0.2,250.99,50.198,200.792
938,1,4,1,2899.99,0.05,2899.99,144.9995,2754.9905
938,2,13,1,269.99,0.05,269.99,13.4995,256.4905
939,1,5,1,1320.99,0.1,1320.99,132.099,1188.891
939,2,107,2,416.99,0.2,833.98,166.796,667.184
940,1,75,2,599.99,0.2,1199.98,239.996,959.984
941,1,25,1,499.99,0.1,499.99,49.999,449.991
941,2,102,2,489.99,0.05,979.98,48.999,930.981
941,3,11,2,1680.99,0.07,3361.98,235.3386,3126.6414
942,1,98,2,489.99,0.05,979.98,48.999,930.981
942,2,110,2,470.99,0.1,941.98,94.198,847.782
942,3,35,2,832.99,0.07,1665.98,116.6186,1549.3614
942,4,103,1,551.99,0.05,551.99,27.5995,524.3905
942,5,100,1,489.99,0.05,489.99,24.4995,465.4905
943,1,25,1,499.99,0.2,499.99,99.998,399.992
943,2,82,1,659.99,0.2,659.99,131.998,527.992
944,1,29,2,999.99,0.07,1999.98,139.9986,1859.9814
944,2,16,2,599.99,0.1,1199.98,119.998,1079.982
944,3,70,2,659.99,0.2,1319.98,263.996,1055.984
944,4,85,2,329.99,0.2,659.98,131.996,527.984
944,5,69,2,416.99,0.07,833.98,58.3786,775.6014
945,1,105,1,533.99,0.05,533.99,26.6995,507.2905
945,2,94,2,249.99,0.2,499.98,99.996,399.984
945,3,34,2,469.99,0.05,939.98,46.999,892.981
945,4,44,2,539.99,0.1,1079.98,107.998,971.982
945,5,50,2,5999.99,0.05,11999.98,599.999,11399.981
946,1,7,1,3999.99,0.1,3999.99,399.999,3599.991
946,2,85,2,329.99,0.2,659.98,131.996,527.984
946,3,62,1,3499.99,0.05,3499.99,174.9995,3324.9905
946,4,22,2,269.99,0.2,539.98,107.996,431.984
946,5,56,2,5499.99,0.07,10999.98,769.9986,10229.9814
947,1,32,1,469.99,0.05,469.99,23.4995,446.4905
947,2,42,2,2299.99,0.07,4599.98,321.9986,4277.9814
947,3,44,1,539.99,0.07,539.99,37.7993,502.1907
948,1,23,2,299.99,0.2,599.98,119.996,479.984
948,2,20,2,599.99,0.1,1199.98,119.998,1079.982
948,3,101,1,339.99,0.2,339.99,67.998,271.992
948,4,92,2,209.99,0.2,419.98,83.996,335.984
948,5,72,2,619.99,0.2,1239.98,247.996,991.984
949,1,9,2,2999.99,0.1,5999.98,599.998,5399.982
949,2,55,2,2699.99,0.05,5399.98,269.999,5129.981
950,1,56,1,5499.99,0.05,5499.99,274.9995,5224.9905
951,1,59,1,2599.99,0.1,2599.99,259.999,2339.991
951,2,43,2,5299.99,0.1,10599.98,1059.998,9539.982
951,3,62,2,3499.99,0.2,6999.98,1399.996,5599.984
952,1,20,2,599.99,0.07,1199.98,83.9986,1115.9814
952,2,57,1,1999.99,0.05,1999.99,99.9995,1899.9905
953,1,23,2,299.99,0.07,599.98,41.9986,557.9814
954,1,4,2,2899.99,0.1,5799.98,579.998,5219.982
955,1,43,1,5299.99,0.1,5299.99,529.999,4769.991
955,2,31,2,1632.99,0.07,3265.98,228.6186,3037.3614
955,3,96,1,349.99,0.05,349.99,17.4995,332.4905
955,4,63,1,3499.99,0.2,3499.99,699.998,2799.992
955,5,88,1,189.99,0.05,189.99,9.4995,180.4905
956,1,76,2,299.99,0.1,599.98,59.998,539.982
956,2,23,1,299.99,0.2,299.99,59.998,239.992
956,3,73,2,749.99,0.1,1499.98,149.998,1349.982
956,4,13,2,269.99,0.2,539.98,107.996,431.984
956,5,79,2,402.99,0.1,805.98,80.598,725.382
957,1,108,2,449.99,0.05,899.98,44.999,854.981
957,2,14,2,269.99,0.07,539.98,37.7986,502.1814
957,3,70,2,659.99,0.05,1319.98,65.999,1253.981
957,4,66,1,250.99,0.07,250.99,17.5693,233.4207
957,5,111,1,470.99,0.05,470.99,23.5495,447.4405
958,1,51,1,6499.99,0.1,6499.99,649.999,5849.991
958,2,76,1,299.99,0.2,299.99,59.998,239.992
959,1,15,1,529.99,0.2,529.99,105.998,423.992
959,2,72,1,619.99,0.1,619.99,61.999,557.991
959,3,41,1,1469.99,0.05,1469.99,73.4995,1396.4905
959,4,65,1,346.99,0.07,346.99,24.2893,322.7007
960,1,73,2,749.99,0.05,1499.98,74.999,1424.981
960,2,52,1,875.99,0.1,875.99,87.599,788.391
960,3,48,2,1499.99,0.05,2999.98,149.999,2849.981
960,4,83,2,149.99,0.1,299.98,29.998,269.982
961,1,105,1,533.99,0.1,533.99,53.399,480.591
961,2,47,2,5299.99,0.2,10599.98,2119.996,8479.984
961,3,65,2,346.99,0.07,693.98,48.5786,645.4014
962,1,65,2,346.99,0.07,693.98,48.5786,645.4014
962,2,64,2,489.99,0.07,979.98,68.5986,911.3814
963,1,4,1,2899.99,0.07,2899.99,202.9993,2696.9907
964,1,90,1,209.99,0.2,209.99,41.998,167.992
964,2,74,1,439.99,0.2,439.99,87.998,351.992
965,1,90,2,209.99,0.1,419.98,41.998,377.982
966,1,88,1,189.99,0.05,189.99,9.4995,180.4905
966,2,73,1,749.99,0.07,749.99,52.4993,697.4907
967,1,66,1,250.99,0.2,250.99,50.198,200.792
967,2,77,2,799.99,0.05,1599.98,79.999,1519.981
967,3,87,1,189.99,0.1,189.99,18.999,170.991
967,4,103,1,551.99,0.2,551.99,110.398,441.592
968,1,87,1,189.99,0.2,189.99,37.998,151.992
968,2,61,2,4999.99,0.05,9999.98,499.999,9499.981
968,3,10,2,1549,0.05,3098,154.9,2943.1
969,1,74,1,439.99,0.2,439.99,87.998,351.992
969,2,36,1,832.99,0.1,832.99,83.299,749.691
970,1,85,1,329.99,0.1,329.99,32.999,296.991
970,2,48,2,1499.99,0.1,2999.98,299.998,2699.982
970,3,54,2,3199.99,0.1,6399.98,639.998,5759.982
970,4,68,1,449.99,0.1,449.99,44.999,404.991
971,1,70,2,659.99,0.05,1319.98,65.999,1253.981
971,2,65,2,346.99,0.07,693.98,48.5786,645.4014
971,3,8,2,1799.99,0.05,3599.98,179.999,3419.981
971,4,12,2,549.99,0.07,1099.98,76.9986,1022.9814
971,5,38,1,549.99,0.2,549.99,109.998,439.992
972,1,100,1,489.99,0.2,489.99,97.998,391.992
972,2,63,1,3499.99,0.07,3499.99,244.9993,3254.9907
973,1,4,2,2899.99,0.1,5799.98,579.998,5219.982
973,2,28,2,2499.99,0.1,4999.98,499.998,4499.982
973,3,47,2,5299.99,0.05,10599.98,529.999,10069.981
973,4,71,1,416.99,0.07,416.99,29.1893,387.8007
974,1,33,2,469.99,0.1,939.98,93.998,845.982
974,2,22,2,269.99,0.2,539.98,107.996,431.984
975,1,110,2,470.99,0.2,941.98,188.396,753.584
976,1,26,2,599.99,0.1,1199.98,119.998,1079.982
976,2,39,1,1499.99,0.07,1499.99,104.9993,1394.9907
977,1,52,2,875.99,0.1,1751.98,175.198,1576.782
977,2,69,2,416.99,0.05,833.98,41.699,792.281
977,3,27,1,999.99,0.05,999.99,49.9995,949.9905
977,4,80,2,761.99,0.05,1523.98,76.199,1447.781
978,1,106,2,449.99,0.05,899.98,44.999,854.981
978,2,25,2,499.99,0.2,999.98,199.996,799.984
978,3,108,2,449.99,0.05,899.98,44.999,854.981
979,1,55,1,2699.99,0.05,2699.99,134.9995,2564.9905
979,2,71,2,416.99,0.2,833.98,166.796,667.184
979,3,12,2,549.99,0.1,1099.98,109.998,989.982
979,4,52,1,875.99,0.2,875.99,175.198,700.792
980,1,49,2,3499.99,0.2,6999.98,1399.996,5599.984
980,2,9,1,2999.99,0.1,2999.99,299.999,2699.991
980,3,64,1,489.99,0.1,489.99,48.999,440.991
981,1,35,1,832.99,0.1,832.99,83.299,749.691
981,2,95,2,299.99,0.05,599.98,29.999,569.981
981,3,21,2,269.99,0.07,539.98,37.7986,502.1814
981,4,36,2,832.99,0.1,1665.98,166.598,1499.382
981,5,61,1,4999.99,0.07,4999.99,349.9993,4649.9907
982,1,22,2,269.99,0.1,539.98,53.998,485.982
982,2,110,1,470.99,0.07,470.99,32.9693,438.0207
982,3,52,1,875.99,0.07,875.99,61.3193,814.6707
982,4,40,2,4999.99,0.05,9999.98,499.999,9499.981
983,1,63,1,3499.99,0.1,3499.99,349.999,3149.991
983,2,20,2,599.99,0.2,1199.98,239.996,959.984
983,3,68,1,449.99,0.07,449.99,31.4993,418.4907
983,4,81,2,1099.99,0.07,2199.98,153.9986,2045.9814
983,5,88,1,189.99,0.05,189.99,9.4995,180.4905
984,1,68,1,449.99,0.2,449.99,89.998,359.992
984,2,81,2,1099.99,0.2,2199.98,439.996,1759.984
984,3,12,1,549.99,0.1,549.99,54.999,494.991
984,4,111,1,470.99,0.2,470.99,94.198,376.792
985,1,5,2,1320.99,0.07,2641.98,184.9386,2457.0414
985,2,59,1,2599.99,0.2,2599.99,519.998,2079.992
985,3,78,2,647.99,0.05,1295.98,64.799,1231.181
986,1,87,1,189.99,0.1,189.99,18.999,170.991
986,2,78,1,647.99,0.05,647.99,32.3995,615.5905
986,3,26,2,599.99,0.07,1199.98,83.9986,1115.9814
987,1,51,2,6499.99,0.1,12999.98,1299.998,11699.982
987,2,60,2,1559.99,0.2,3119.98,623.996,2495.984
987,3,80,1,761.99,0.07,761.99,53.3393,708.6507
988,1,35,1,832.99,0.2,832.99,166.598,666.392
988,2,38,1,549.99,0.07,549.99,38.4993,511.4907
988,3,12,2,549.99,0.07,1099.98,76.9986,1022.9814
989,1,99,1,299.99,0.05,299.99,14.9995,284.9905
989,2,27,1,999.99,0.1,999.99,99.999,899.991
989,3,70,1,659.99,0.1,659.99,65.999,593.991
989,4,84,2,109.99,0.07,219.98,15.3986,204.5814
989,5,5,1,1320.99,0.1,1320.99,132.099,1188.891
990,1,6,2,469.99,0.2,939.98,187.996,751.984
990,2,29,1,999.99,0.1,999.99,99.999,899.991
990,3,91,1,349.99,0.1,349.99,34.999,314.991
990,4,14,2,269.99,0.1,539.98,53.998,485.982
991,1,9,2,2999.99,0.2,5999.98,1199.996,4799.984
991,2,79,1,402.99,0.2,402.99,80.598,322.392
991,3,34,1,469.99,0.2,469.99,93.998,375.992
992,1,45,1,869.99,0.07,869.99,60.8993,809.0907
992,2,102,1,489.99,0.1,489.99,48.999,440.991
992,3,20,1,599.99,0.2,599.99,119.998,479.992
992,4,101,2,339.99,0.2,679.98,135.996,543.984
992,5,7,1,3999.99,0.05,3999.99,199.9995,3799.9905
993,1,58,1,4999.99,0.2,4999.99,999.998,3999.992
993,2,36,2,832.99,0.1,1665.98,166.598,1499.382
993,3,10,2,1549,0.05,3098,154.9,2943.1
993,4,99,2,299.99,0.07,599.98,41.9986,557.9814
993,5,79,2,402.99,0.1,805.98,80.598,725.382
994,1,37,2,379.99,0.1,759.98,75.998,683.982
994,2,45,1,869.99,0.2,869.99,173.998,695.992
994,3,66,1,250.99,0.07,250.99,17.5693,233.4207
995,1,16,2,599.99,0.1,1199.98,119.998,1079.982
995,2,90,1,209.99,0.2,209.99,41.998,167.992
995,3,101,1,339.99,0.1,339.99,33.999,305.991
996,1,68,2,449.99,0.05,899.98,44.999,854.981
996,2,32,1,469.99,0.05,469.99,23.4995,446.4905
997,1,86,2,149.99,0.07,299.98,20.9986,278.9814
997,2,105,2,533.99,0.2,1067.98,213.596,854.384
997,3,14,2,269.99,0.07,539.98,37.7986,502.1814
998,1,26,2,599.99,0.05,1199.98,59.999,1139.981
998,2,105,1,533.99,0.2,533.99,106.798,427.192
999,1,70,2,659.99,0.07,1319.98,92.3986,1227.5814
999,2,106,1,449.99,0.05,449.99,22.4995,427.4905
1000,1,65,2,346.99,0.05,693.98,34.699,659.281
1000,2,111,1,470.99,0.1,470.99,47.099,423.891
1000,3,19,2,449,0.07,898,62.86,835.14
1000,4,29,2,999.99,0.05,1999.98,99.999,1899.981
1001,1,72,1,619.99,0.05,619.99,30.9995,588.9905
